"gene_id","hl.dnCaf1","hl.GFP","gene_name","m6a.enrich","TPU.length","ARE.cts","tAI"
"ENSMUSG00000086775",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086777",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086779",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086781",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086782",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086783",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086784",3.77152783060732,NA,"Isoc2a",-1.767294005,1573,0,0.20797661
"ENSMUSG00000086785",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086786",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086788",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086789",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086790",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086791",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086792",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086794",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086795",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086796",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086798",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086799",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086800",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086801",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086804",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086805",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086806",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086807",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086808",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086810",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086812",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086813",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086814",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086815",NA,NA,"3110082J24Rik",3.429524094,305,0,0.1747027
"ENSMUSG00000086816",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086817",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086818",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086819",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086820",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086821",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086822",NA,2.69374069656084,NA,NA,NA,NA,NA
"ENSMUSG00000086823",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086824",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086825",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086826",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086827",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086828",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086830",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086831",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086833",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086834",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086835",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086836",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086837",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086838",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086839",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086840",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086841",NA,6.33923743390045,NA,NA,NA,NA,NA
"ENSMUSG00000086842",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086843",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086844",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086845",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086846",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086847",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086848",NA,NA,"Lce6a",-0.145507041,172,0,0.204442705
"ENSMUSG00000086849",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086850",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086851",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086854",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086855",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086856",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086858",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086859",3.33583332132577,2.82106779486682,NA,NA,NA,NA,NA
"ENSMUSG00000086860",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086861",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086862",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086863",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086866",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086867",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086868",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086870",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086872",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086873",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086874",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086875",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086876",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086877",NA,5.10015848746955,NA,NA,NA,NA,NA
"ENSMUSG00000086879",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086881",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086882",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086884",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086887",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086889",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086890",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086891",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086892",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086893",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086894",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086896",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086898",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086900",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086902",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086903",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086904",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086905",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086906",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086907",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086908",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086909",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086910",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086911",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086912",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086913",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086914",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086915",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086916",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086917",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086918",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086919",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086920",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086921",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086922",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086923",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086924",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086925",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086926",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086927",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086928",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086929",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086930",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086931",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086932",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086933",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086935",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086936",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086937",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086938",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086939",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086940",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086941",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086942",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086943",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086944",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086945",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086946",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086947",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086948",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086949",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086951",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086952",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086953",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086954",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086955",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086957",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086959",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086960",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086961",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086962",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086963",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086964",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086965",NA,1.54322117079565,"Rtl10",1.448131292,196,0,0.201327902
"ENSMUSG00000086968",7.93451924377711,4.67274145846188,NA,NA,NA,NA,NA
"ENSMUSG00000086969",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086970",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086971",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086974",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086975",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086976",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086978",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086980",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086981",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086984",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086986",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086987",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086989",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086991",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086992",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086993",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086994",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086995",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086996",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086997",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086998",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000086999",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087001",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087002",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087003",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087004",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087006",5.11910636811375,1.81847727928971,"Gm13889",-0.12128951,577,3,0.22796524
"ENSMUSG00000087007",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087008",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087009",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087010",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087011",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087013",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087014",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087015",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087016",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087017",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087018",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087020",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087021",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087022",NA,2.30164669806637,NA,NA,NA,NA,NA
"ENSMUSG00000087024",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087026",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087027",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087028",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087029",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087030",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087031",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087032",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087033",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087034",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087035",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087036",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087037",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087038",NA,2.36622703930137,NA,NA,NA,NA,NA
"ENSMUSG00000087039",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087040",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087041",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087042",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087043",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087044",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087045",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087047",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087049",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087050",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087051",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087052",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087053",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087054",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087055",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087056",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087057",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087058",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087059",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087060",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087061",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087062",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087063",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087064",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087066",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087067",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087069",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087070",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087071",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087072",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087074",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087075",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087076",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087077",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087079",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087080",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087082",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087083",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087084",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087085",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087086",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087088",2.70136293535872,1.53448674022163,NA,NA,NA,NA,NA
"ENSMUSG00000087089",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087090",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087093",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087094",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087095",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087097",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087098",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087099",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087100",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087102",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087103",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087104",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087106",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087107",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087108",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087109",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087110",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087111",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087112",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087113",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087114",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087115",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087116",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087117",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087119",NA,NA,"Atg4a-ps",1.310775579,879,1,0.19443357
"ENSMUSG00000087120",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087121",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087122",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087123",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087124",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087125",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087127",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087128",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087129",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087131",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087132",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087133",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087135",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087136",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087137",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087138",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087139",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087140",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087141",5.34074910633519,3.9975463771839,"Plcxd2",1.861235789,5755,21,0.201562248
"ENSMUSG00000087142",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087143",2.56745838789078,3.06650875497301,NA,NA,NA,NA,NA
"ENSMUSG00000087144",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087145",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087146",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087147",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087148",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087149",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087150",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087151",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087152",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087153",2.77591617516797,3.16211649321136,NA,NA,NA,NA,NA
"ENSMUSG00000087155",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087157",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087158",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087159",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087160",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087162",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087163",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087164",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087165",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087166",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087167",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087168",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087170",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087171",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087172",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087173",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087174",NA,3.28253882305184,NA,NA,NA,NA,NA
"ENSMUSG00000087175",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087176",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087177",5.34748155502785,4.67477588595738,NA,NA,NA,NA,NA
"ENSMUSG00000087178",4.93479944047975,2.26587011364474,NA,NA,NA,NA,NA
"ENSMUSG00000087179",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087180",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087181",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087184",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087185",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087187",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087190",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087192",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087193",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087194",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087195",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087196",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087197",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087198",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087199",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087200",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087201",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087202",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087203",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087204",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087205",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087206",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087207",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087208",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087210",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087211",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087213",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087214",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087215",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087216",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087217",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087219",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087220",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087221",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087222",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087223",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087224",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087225",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087226",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087228",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087230",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087231",NA,1.9123076951862,NA,NA,NA,NA,NA
"ENSMUSG00000087232",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087233",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087235",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087236",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087238",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087239",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087240",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087241",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087242",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087244",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087245",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087246",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087247",NA,NA,"Alkal1",-2.966343962,462,8,0.185766915
"ENSMUSG00000087248",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087249",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087250",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087252",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087253",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087254",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087255",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087256",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087258",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087259",2.66204267369652,3.54288438884689,NA,NA,NA,NA,NA
"ENSMUSG00000087260",7.29902237905901,5.43138736241618,"Lamtor5",-3.656094057,387,1,0.213405967
"ENSMUSG00000087261",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087263",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087264",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087265",NA,NA,NA,NA,NA,NA,NA
